Location,Temperature,Humidity,RainToday
Launceston,12.3,63,No
Launceston,13.2,53,No
Launceston,10.9,39,No
Launceston,11.4,45,No
Launceston,9,62,No
Launceston,14.6,71,No
Launceston,15.7,86,Yes
Launceston,12.2,82,Yes
Launceston,12.6,74,Yes
Launceston,14.6,56,No
Launceston,12,61,No
Launceston,13.1,54,No
Launceston,10.1,67,No
Launceston,16,60,No
Launceston,11.1,90,No
Launceston,12.5,67,No
Launceston,12.6,78,No
Launceston,12.4,76,No
Launceston,13.6,92,Yes
Launceston,13.7,82,Yes
Launceston,14.7,69,Yes
Launceston,10.7,95,No
Launceston,12.1,92,Yes
Launceston,12.9,74,Yes
Launceston,14.3,72,Yes
Launceston,12,73,Yes
Launceston,12.3,94,No
Launceston,14,43,No
Launceston,12.9,83,No
Launceston,13.3,68,No
Launceston,13.6,68,No
Launceston,11.4,83,No
Launceston,12.8,78,No
Launceston,12.9,83,No
Launceston,12.9,78,No
Launceston,14.2,55,No
Launceston,12.8,54,No
Launceston,12,51,No
Launceston,12.7,64,No
Launceston,13.3,56,No
Launceston,10.8,75,No
Launceston,14.4,70,Yes
Launceston,14.7,48,Yes
Launceston,11.6,83,Yes
Launceston,12.5,40,Yes
Launceston,12.4,83,No
Launceston,13.3,90,Yes
Launceston,12.1,65,Yes
Launceston,15.1,52,No
Launceston,15.7,57,No
Launceston,15.7,48,No
Launceston,14.9,64,No
Launceston,15,72,No
Launceston,11.7,83,Yes
Launceston,12.9,69,Yes
Launceston,13.3,80,Yes
Launceston,14.5,55,Yes
Launceston,13,49,No
Launceston,13.7,82,No
Launceston,14.7,54,Yes
Launceston,14.8,59,Yes
Launceston,19.6,66,No
Launceston,10.6,93,Yes
Launceston,13.1,83,Yes
Launceston,14.4,43,Yes
Launceston,13.2,91,No
Launceston,15.5,69,No
Launceston,12.4,93,Yes
Launceston,14.3,57,Yes
Launceston,14.4,45,No
Launceston,14.2,45,No
Launceston,13.9,68,No
Launceston,15.3,64,Yes
Launceston,16.8,70,Yes
Launceston,18.6,79,Yes
Launceston,15.4,64,Yes
Launceston,13,55,Yes
Launceston,17.3,54,No
Launceston,18.6,53,No
Launceston,16.4,59,No
Launceston,17.3,59,No
Launceston,18,67,No
Launceston,14.9,44,Yes
Launceston,17.9,65,No
Launceston,15.9,52,No
Launceston,14.4,76,No
Launceston,14.2,80,No
Launceston,17.3,82,No
Launceston,17.3,85,No
Launceston,17.5,56,Yes
Launceston,16.4,89,Yes
Launceston,20.4,66,Yes
Launceston,14.5,87,No
Launceston,13.6,50,Yes
Launceston,16.1,64,No
Launceston,17.2,61,No
Launceston,20.1,59,No
Launceston,14,83,Yes
Launceston,12.1,59,Yes
Launceston,16.5,38,Yes
Launceston,19.8,40,No
Launceston,19.7,63,No
Launceston,18.8,62,No
Launceston,21.1,61,No
Launceston,18.1,36,No
Launceston,12.2,73,No
Launceston,17.5,42,No
Launceston,18.6,49,No
Launceston,16.9,54,No
Launceston,15.5,43,Yes
Launceston,18.4,40,No
Launceston,14.2,65,No
Launceston,18.2,46,No
Launceston,18.5,57,No
Launceston,20.4,49,No
Launceston,17.2,76,Yes
Launceston,19.3,38,No
Launceston,19.2,66,No
Launceston,18.4,66,No
Launceston,19,65,No
Launceston,17.1,40,Yes
Launceston,18.3,30,No
Launceston,17.9,57,No
Launceston,20.3,53,No
Launceston,16.6,84,Yes
Launceston,17.5,56,No
Launceston,19.1,32,No
Launceston,20.1,40,No
Launceston,18.5,55,No
Launceston,24.6,43,No
Launceston,24.8,63,No
Launceston,14.2,88,Yes
Launceston,19.5,43,Yes
Launceston,16.5,65,No
Launceston,23.6,49,No
Launceston,28,38,No
Launceston,22.8,75,Yes
Launceston,19.8,56,No
Launceston,20.4,62,No
Launceston,17.4,60,No
Launceston,20.1,44,Yes
Launceston,20.4,47,No
Launceston,22.3,67,No
Launceston,20.9,28,No
Launceston,19.5,48,No
Launceston,21.2,48,No
Launceston,20.6,32,No
Launceston,18,45,No
Launceston,20.9,49,No
Launceston,21.8,44,Yes
Launceston,20.9,49,No
Launceston,21.8,33,No
Launceston,19.3,71,No
Launceston,23,46,No
Launceston,22,57,No
Launceston,24.5,51,No
Launceston,22.5,62,No
Launceston,24.8,68,No
Launceston,24.4,48,No
Launceston,25.3,55,No
Launceston,28.1,71,No
Launceston,25,35,No
Launceston,21.8,33,No
Launceston,23.6,60,No
Launceston,33.7,28,No
Launceston,31.7,40,No
Launceston,29,28,No
Launceston,29.6,23,No
Launceston,28.1,36,No
Launceston,21.4,31,No
Launceston,20.3,58,No
Launceston,24.7,53,Yes
Launceston,25.4,35,No
Launceston,24,37,No
Launceston,22,35,No
Launceston,22.1,26,No
Launceston,27.6,34,No
Launceston,26.4,44,No
Launceston,25.6,30,No
Launceston,25.1,31,No
Launceston,28.2,41,No
Launceston,27.7,46,No
Launceston,25.6,50,No
Launceston,25.7,29,No
Launceston,23.2,56,No
Launceston,25.9,61,No
Launceston,23.3,38,Yes
Launceston,23.8,57,Yes
Launceston,25.3,40,No
Launceston,24.4,37,No
Launceston,21.6,72,No
Launceston,18.5,84,Yes
Launceston,23.7,31,No
Launceston,27,36,No
Launceston,26.6,46,No
Launceston,28.3,37,No
Launceston,30.4,29,No
Launceston,31.2,30,No
Launceston,33,32,No
Launceston,31.6,39,No
Launceston,32.2,39,No
Launceston,31.1,45,No
Launceston,30.1,51,No
Launceston,31.6,32,No
Launceston,24.9,50,No
Launceston,24.7,43,No
Launceston,24.9,35,No
Launceston,22.8,78,No
Launceston,20.2,34,Yes
Launceston,23.2,34,No
Launceston,23.7,40,No
Launceston,25.4,45,No
Launceston,20.7,81,NaN
Launceston,20.7,51,Yes
Launceston,20.8,72,Yes
Launceston,20.9,66,NaN
Launceston,21.5,51,Yes
Launceston,23.8,53,No
Launceston,30,34,No
Launceston,19.7,62,No
Launceston,19.8,66,No
Launceston,20.7,71,No
Launceston,19.1,35,No
Launceston,20.9,52,No
Launceston,20.4,33,No
Launceston,19.2,34,No
Launceston,21,37,No
Launceston,22.2,47,No
Launceston,21.6,57,No
Launceston,24.2,55,No
Launceston,24.1,49,No
Launceston,23.7,47,No
Launceston,19.3,65,No
Launceston,20.4,35,No
Launceston,20,51,No
Launceston,18.8,79,Yes
Launceston,15.1,60,Yes
Launceston,19.1,35,No
Launceston,19.2,51,No
Launceston,19.9,54,No
Launceston,16.2,47,No
Launceston,13.8,63,No
Launceston,15.2,60,No
Launceston,17.2,58,No
Launceston,17.9,94,No
Launceston,18,44,Yes
Launceston,19,48,No
Launceston,17.1,78,No
Launceston,20.7,52,No
Launceston,20.6,69,No
Launceston,17.4,45,Yes
Launceston,16.2,62,No
Launceston,15.7,62,No
Launceston,15.6,60,No
Launceston,14.9,43,No
Launceston,16.9,68,No
Launceston,13.7,47,Yes
Launceston,14.2,48,No
Launceston,15.8,46,No
Launceston,16.5,68,No
Launceston,19.8,57,No
Launceston,21.5,57,No
Launceston,20,64,No
Launceston,19.9,70,No
Launceston,19.6,66,No
Launceston,16.3,74,Yes
Launceston,13.1,93,Yes
Launceston,12.8,86,Yes
Launceston,15.7,59,Yes
Launceston,17.7,61,No
Launceston,15.4,51,No
Launceston,14.7,50,No
Launceston,9,74,No
Launceston,16.2,62,No
Launceston,16.8,62,No
Launceston,15.7,54,No
Launceston,15.3,79,No
Launceston,18,59,No
Launceston,18.6,45,No
Launceston,13.3,51,No
Launceston,15.7,69,No
Launceston,16.7,67,No
Launceston,18.1,68,No
Launceston,17.4,82,No
Launceston,18.3,74,Yes
Launceston,16.1,55,No
Launceston,17.2,64,No
Launceston,16.2,71,No
Launceston,13.5,96,No
Launceston,14.7,87,Yes
Launceston,13.7,48,Yes
Launceston,14.2,74,No
Launceston,15.1,78,Yes
Launceston,14.7,70,No
Launceston,16.3,71,Yes
Launceston,14.4,74,No
Launceston,13,74,No
Launceston,11.2,68,No
Launceston,13.2,62,No
Launceston,10.7,68,No
Launceston,12.8,72,No
Launceston,12.6,58,No
Launceston,12.2,59,No
Launceston,NaN,NaN,No
Launceston,12.2,59,No
Launceston,12.1,64,No
Launceston,10.9,64,No
Launceston,12.2,69,No
Launceston,13.3,66,No
Launceston,12.5,75,No
Launceston,14.8,74,No
Launceston,14.9,66,No
Launceston,14.4,66,No
Launceston,14.8,88,Yes
Launceston,16,76,No
Launceston,15.9,95,No
Launceston,14.8,NaN,Yes
Launceston,12.7,94,Yes
Launceston,11.7,66,Yes
Launceston,11.4,53,Yes
Launceston,11.1,69,No
Launceston,12.2,60,No
Launceston,10.9,57,No
Launceston,10.8,79,No
Launceston,11.8,78,No
Launceston,14.8,69,No
Launceston,10.4,88,No
Launceston,13.9,94,No
Launceston,15.1,94,NaN
Launceston,15.3,71,Yes
Launceston,16,72,Yes
Launceston,18.4,86,No
Launceston,15.6,90,Yes
Launceston,12.4,80,Yes
Launceston,8.9,93,No
Launceston,12.2,80,Yes
Launceston,13.4,56,No
Launceston,15,59,No
Launceston,11.9,70,No
Launceston,15.5,77,Yes
Launceston,13.6,87,No
Launceston,13.9,78,No
Launceston,15.4,72,Yes
Launceston,14.3,47,Yes
Launceston,12.6,66,No
Launceston,11.1,92,No
Launceston,12.7,88,Yes
Launceston,11.2,94,Yes
Launceston,12.9,51,Yes
Launceston,13.8,96,No
Launceston,13.4,49,Yes
Launceston,12.8,68,No
Launceston,13.8,46,No
Launceston,11.8,97,Yes
Launceston,15.5,58,Yes
Launceston,14.3,95,No
Launceston,14.4,44,Yes
Launceston,12.8,72,No
Launceston,11.7,87,Yes
Launceston,15.3,65,Yes
Launceston,15.1,54,No
Launceston,12.5,80,Yes
Launceston,12.5,88,Yes
Launceston,14.6,53,Yes
Launceston,11.8,42,No
Launceston,11,75,No
Launceston,11.8,73,Yes
Launceston,15.9,42,Yes
Launceston,17.1,55,No
Launceston,17,67,No
Launceston,17.1,70,No
Launceston,16,73,No
Launceston,14.9,54,No
Launceston,17.8,68,No
Launceston,15.9,92,Yes
Launceston,16.8,72,Yes
Launceston,20.1,61,No
Launceston,20.9,31,No
Launceston,20.5,51,No
Launceston,19.1,70,No
Launceston,17.8,55,Yes
Launceston,17.4,68,No
Launceston,16.4,38,No
Launceston,15.1,58,No
Launceston,13,86,Yes
Launceston,15.5,51,Yes
Launceston,12.6,45,No
Launceston,12.6,30,No
Launceston,15.1,42,No
Launceston,16,46,No
Launceston,13.1,71,No
Launceston,15.7,70,No
Launceston,16.7,63,No
Launceston,16.6,82,Yes
Launceston,19.2,84,Yes
Launceston,19.5,42,Yes
Launceston,17.1,77,No
Launceston,17.2,71,Yes
Launceston,18.7,61,Yes
Launceston,18.5,75,No
Launceston,17.1,47,Yes
Launceston,13.6,92,Yes
Launceston,14.8,69,Yes
Launceston,14.2,64,NaN
Launceston,18.2,87,Yes
Launceston,18.5,80,Yes
Launceston,16.7,53,Yes
Launceston,13.1,87,Yes
Launceston,15.6,37,Yes
Launceston,16.8,69,No
Launceston,18.6,70,No
Launceston,17.6,40,No
Launceston,14.1,67,Yes
Launceston,17.5,64,No
Launceston,16.9,76,No
Launceston,18.6,41,No
Launceston,18.9,51,No
Launceston,17,75,No
Launceston,16,40,No
Launceston,16.4,42,No
Launceston,16.3,69,No
Launceston,19.3,53,No
Launceston,14,49,Yes
Launceston,16,83,No
Launceston,20.8,43,No
Launceston,23,43,No
Launceston,17.4,80,No
Launceston,17.1,82,No
Launceston,16.9,63,Yes
Launceston,14.3,42,No
Launceston,17.6,49,No
Launceston,18,35,No
Launceston,19.8,37,No
Launceston,17,59,No
Launceston,19.7,46,No
Launceston,20.6,36,No
Launceston,21.7,27,No
Launceston,21.9,45,No
Launceston,19.4,60,No
Launceston,16.8,42,No
Launceston,20.1,32,No
Launceston,21.9,54,No
Launceston,23.2,51,No
Launceston,21.1,69,No
Launceston,10.9,92,Yes
Launceston,17,45,Yes
Launceston,20.1,35,No
Launceston,17.8,49,Yes
Launceston,15.8,62,No
Launceston,18,65,Yes
Launceston,19.9,63,Yes
Launceston,20.5,41,No
Launceston,19.9,60,No
Launceston,20.2,34,No
Launceston,21.1,44,No
Launceston,25,56,No
Launceston,13,85,Yes
Launceston,15.4,92,Yes
Launceston,23.7,60,Yes
Launceston,22.5,69,No
Launceston,15.1,60,No
Launceston,20.9,45,No
Launceston,19.5,56,No
Launceston,22.3,61,No
Launceston,23,68,No
Launceston,19.9,37,Yes
Launceston,20.9,44,No
Launceston,21.8,51,No
Launceston,25.9,39,No
Launceston,26.9,43,No
Launceston,20.5,83,Yes
Launceston,20.4,50,Yes
Launceston,20.8,41,Yes
Launceston,22.1,36,No
Launceston,21.5,66,No
Launceston,18.3,62,No
Launceston,16.4,56,Yes
Launceston,18.9,39,Yes
Launceston,18.1,74,No
Launceston,22.2,45,No
Launceston,19.9,50,No
Launceston,25.2,39,No
Launceston,25.7,48,No
Launceston,24.7,59,No
Launceston,23.1,59,No
Launceston,29.4,52,No
Launceston,27.4,70,No
Launceston,17.6,70,Yes
Launceston,18.3,86,Yes
Launceston,22.6,43,No
Launceston,22,56,No
Launceston,22.7,51,No
Launceston,27.1,42,No
Launceston,28.3,46,No
Launceston,25.6,60,No
Launceston,21,30,No
Launceston,20.4,72,No
Launceston,23.3,44,No
Launceston,19.1,79,No
Launceston,26.6,34,Yes
Launceston,21.7,62,No
Launceston,20.6,31,No
Launceston,18.7,60,No
Launceston,21.1,44,Yes
Launceston,21.7,34,No
Launceston,20.8,51,No
Launceston,23.3,43,No
Launceston,27,52,No
Launceston,29,45,No
Launceston,31.1,16,No
Launceston,25.8,49,No
Launceston,34.6,19,No
Launceston,32.7,45,No
Launceston,31.9,51,No
Launceston,33,41,No
Launceston,27.6,54,No
Launceston,20.7,56,No
Launceston,23.6,60,Yes
Launceston,24.3,38,No
Launceston,23.5,19,No
Launceston,24.9,49,No
Launceston,25.9,65,No
Launceston,22,29,No
Launceston,23.8,47,No
Launceston,28.2,40,No
Launceston,30.7,34,No
Launceston,25.3,45,No
Launceston,25.7,44,No
Launceston,29.7,27,No
Launceston,28,44,No
Launceston,32.8,36,No
Launceston,26.9,67,No
Launceston,23.3,26,No
Launceston,23.3,35,No
Launceston,25.5,42,No
Launceston,27.6,46,No
Launceston,32.7,33,No
Launceston,30.1,33,No
Launceston,27.6,23,No
Launceston,25.8,39,No
Launceston,23.9,61,No
Launceston,25.2,66,No
Launceston,28.3,44,No
Launceston,30.2,40,No
Launceston,26.3,30,Yes
Launceston,24.2,46,No
Launceston,24.7,33,No
Launceston,25.3,66,No
Launceston,22.4,48,Yes
Launceston,24.1,23,No
Launceston,24.9,27,No
Launceston,26,44,No
Launceston,26.3,40,No
Launceston,26.3,55,No
Launceston,22.8,33,No
Launceston,23.4,25,No
Launceston,23.6,36,No
Launceston,24.9,40,No
Launceston,25.3,43,No
Launceston,24.8,54,No
Launceston,25.6,49,No
Launceston,27.5,32,No
Launceston,23.6,38,No
Launceston,25.6,38,No
Launceston,26.6,34,No
Launceston,27.8,53,No
Launceston,27.5,57,No
Launceston,28.9,33,No
Launceston,20.6,45,Yes
Launceston,22.4,63,No
Launceston,25.1,56,No
Launceston,25.6,64,No
Launceston,20,42,Yes
Launceston,21.2,46,No
Launceston,20.6,68,No
Launceston,22,34,No
Launceston,21.6,59,No
Launceston,25.5,37,No
Launceston,19.2,52,Yes
Launceston,21.6,33,No
Launceston,24.3,30,No
Launceston,23.7,45,No
Launceston,23.3,50,No
Launceston,19.5,94,NaN
Launceston,23.3,52,Yes
Launceston,20.9,71,No
Launceston,23.4,62,No
Launceston,22.3,64,No
Launceston,26.3,63,No
Launceston,22.1,82,Yes
Launceston,21.7,42,Yes
Launceston,21.7,45,No
Launceston,22.2,34,No
Launceston,22.2,33,No
Launceston,20.5,56,No
Launceston,20.4,73,No
Launceston,18.4,86,Yes
Launceston,20.8,76,Yes
Launceston,18.5,64,No
Launceston,18.2,42,No
Launceston,19.7,37,No
Launceston,22.3,40,No
Launceston,19.7,40,No
Launceston,19.4,64,No
Launceston,19.5,61,No
Launceston,17.4,44,No
Launceston,16.7,49,Yes
Launceston,17.8,65,No
Launceston,16.5,85,No
Launceston,19.5,51,Yes
Launceston,16.6,68,No
Launceston,15.3,40,Yes
Launceston,17.3,58,No
Launceston,13.9,43,Yes
Launceston,15.3,44,No
Launceston,18.3,69,No
Launceston,17.7,93,Yes
Launceston,15.8,42,Yes
Launceston,14.7,57,No
Launceston,12.5,95,No
Launceston,15.1,60,Yes
Launceston,15.5,47,No
Launceston,18.5,38,No
Launceston,15.7,31,No
Launceston,14.1,45,No
Launceston,15.5,46,No
Launceston,16.2,62,No
Launceston,14.6,96,No
Launceston,19.2,51,Yes
Launceston,16.5,64,No
Launceston,17.3,78,No
Launceston,18,73,No
Launceston,19.2,76,No
Launceston,19.1,79,No
Launceston,17.8,78,Yes
Launceston,16.9,84,Yes
Launceston,18.4,84,Yes
Launceston,18.2,49,Yes
Launceston,15.9,75,No
Launceston,17.1,95,No
Launceston,17.3,68,Yes
Launceston,15,69,No
Launceston,12.7,77,No
Launceston,15.9,85,Yes
Launceston,15.8,92,Yes
Launceston,16.7,54,Yes
Launceston,14,59,No
Launceston,15.1,48,No
Launceston,11.8,75,No
Launceston,17.8,82,Yes
Launceston,17.7,71,No
Launceston,16.9,82,No
Launceston,16.7,51,No
Launceston,15.1,56,No
Launceston,12.4,70,No
Launceston,15.2,49,No
Launceston,11.7,56,No
Launceston,14.3,61,No
Launceston,15.5,67,No
Launceston,15.1,79,No
Launceston,15,82,No
Launceston,12.9,82,No
Launceston,14.9,67,No
Launceston,12.7,58,No
Launceston,11.2,92,No
Launceston,13.2,81,No
Launceston,16.5,60,No
Launceston,9.3,96,No
Launceston,14.9,75,No
Launceston,13,79,No
Launceston,14.6,84,No
Launceston,14.7,90,No
Launceston,12.8,64,Yes
Launceston,15.1,56,No
Launceston,12.4,56,Yes
Launceston,15.2,74,Yes
Launceston,10.9,95,Yes
Launceston,12.9,49,Yes
Launceston,13.1,73,No
Launceston,7.9,92,No
Launceston,15,62,No
Launceston,14.9,68,No
Launceston,12.9,93,No
Launceston,14.3,73,Yes
Launceston,11.7,87,No
Launceston,14.5,79,No
Launceston,14.8,69,Yes
Launceston,13.3,95,No
Launceston,14.8,61,Yes
Launceston,14.2,84,No
Launceston,11.1,42,No
Launceston,13.8,63,No
Launceston,11.4,71,No
Launceston,13,82,No
Launceston,12.9,95,Yes
Launceston,10.4,89,Yes
Launceston,12.6,49,Yes
Launceston,14.1,43,No
Launceston,14.2,56,No
Launceston,10.5,74,No
Launceston,13.3,53,No
Launceston,14.8,59,No
Launceston,13.2,68,No
Launceston,14.3,83,No
Launceston,16.4,63,No
Launceston,12.9,88,No
Launceston,13.2,84,NaN
Launceston,14.7,76,Yes
Launceston,13.9,93,Yes
Launceston,14.7,84,Yes
Launceston,11.3,86,Yes
Launceston,13,52,Yes
Launceston,12.7,78,No
Launceston,14.8,77,No
Launceston,15.4,71,No
Launceston,14.6,73,No
Launceston,12.1,45,No
Launceston,14.2,71,No
Launceston,14.2,80,No
Launceston,12,44,Yes
Launceston,11.9,43,No
Launceston,13.6,41,No
Launceston,15.5,53,No
Launceston,14.8,58,No
Launceston,12.9,70,No
Launceston,14.5,71,No
Launceston,15.6,45,No
Launceston,14,48,No
Launceston,14.5,43,No
Launceston,16.1,43,No
Launceston,16.5,55,No
Launceston,17.1,60,No
Launceston,17.5,69,No
Launceston,14.1,78,Yes
Launceston,17.2,71,Yes
Launceston,18.4,66,No
Launceston,17.8,60,No
Launceston,17.4,57,No
Launceston,18.1,50,No
Launceston,17.4,54,No
Launceston,16.3,72,No
Launceston,13.8,93,No
Launceston,14.4,44,Yes
Launceston,16.7,43,No
Launceston,16.4,42,No
Launceston,17,52,No
Launceston,17.4,42,No
Launceston,18.4,45,No
Launceston,19.4,57,No
Launceston,16.2,77,Yes
Launceston,16.4,63,Yes
Launceston,14,42,Yes
Launceston,16.8,65,No
Launceston,16.3,67,No
Launceston,18.5,29,No
Launceston,16.2,41,No
Launceston,13.5,91,No
Launceston,13.5,44,Yes
Launceston,16.2,37,No
Launceston,16.6,42,No
Launceston,20,38,No
Launceston,20.4,42,No
Launceston,17.2,69,No
Launceston,20.8,44,No
Launceston,19.8,57,No
Launceston,21.8,33,No
Launceston,20.2,53,No
Launceston,18.2,71,No
Launceston,21.2,67,No
Launceston,17.3,55,Yes
Launceston,14.8,92,No
Launceston,16,40,Yes
Launceston,21.5,27,No
Launceston,19.1,50,No
Launceston,17.6,66,No
Launceston,21.4,30,No
Launceston,17.9,85,No
Launceston,17.7,40,Yes
Launceston,17.1,80,No
Launceston,18.1,72,No
Launceston,19,66,No
Launceston,18.6,61,No
Launceston,17.5,77,No
Launceston,16.9,35,No
Launceston,17.4,31,No
Launceston,17,50,No
Launceston,17.5,53,No
Launceston,17.3,43,No
Launceston,17.7,53,No
Launceston,20.5,60,No
Launceston,17.6,31,No
Launceston,19.5,43,No
Launceston,24,47,No
Launceston,22.7,31,No
Launceston,18.3,77,No
Launceston,23.8,59,No
Launceston,19.8,76,No
Launceston,19.1,47,Yes
Launceston,14.9,40,Yes
Launceston,17.2,68,No
Launceston,18.3,69,No
Launceston,18.1,84,No
Launceston,16.7,42,No
Launceston,15.3,34,No
Launceston,19.4,34,No
Launceston,20.9,44,No
Launceston,21.4,79,No
Launceston,19.6,64,Yes
Launceston,21.7,49,No
Launceston,26,41,No
Launceston,19.8,55,Yes
Launceston,21.8,31,No
Launceston,21.4,27,No
Launceston,20.5,53,No
Launceston,22.3,52,No
Launceston,21.4,28,No
Launceston,21.7,36,No
Launceston,21.2,55,No
Launceston,19.7,34,No
Launceston,22.6,44,No
Launceston,18.6,67,No
Launceston,20.9,69,No
Launceston,21.9,42,No
Launceston,21.2,61,No
Launceston,22.1,48,No
Launceston,16.1,80,No
Launceston,20.6,41,Yes
Launceston,22.3,30,No
Launceston,24.6,25,No
Launceston,21.7,47,No
Launceston,24.6,34,No
Launceston,27.1,40,No
Launceston,23.5,74,Yes
Launceston,21.1,65,No
Launceston,24.5,60,No
Launceston,18.3,88,Yes
Launceston,23.2,72,NaN
Launceston,22.1,44,NaN
Launceston,19.2,55,No
Launceston,22.4,67,Yes
Launceston,23.4,59,No
Launceston,23.5,50,Yes
Launceston,24.5,36,Yes
Launceston,21.5,61,No
Launceston,23.1,42,No
Launceston,27.2,50,No
Launceston,24.8,44,No
Launceston,25.6,69,No
Launceston,19.5,47,No
Launceston,19.3,69,No
Launceston,20.8,33,No
Launceston,26.4,30,No
Launceston,22.6,60,No
Launceston,24,50,No
Launceston,23.5,70,No
Launceston,22.1,49,Yes
Launceston,21.6,50,Yes
Launceston,23.3,26,No
Launceston,21.6,56,No
Launceston,25,49,No
Launceston,25.2,65,No
Launceston,19.9,37,Yes
Launceston,20.4,53,No
Launceston,24.6,59,No
Launceston,26.4,44,No
Launceston,31.9,37,No
Launceston,28.3,22,Yes
Launceston,22.3,53,No
Launceston,27.5,39,No
Launceston,29.1,40,No
Launceston,21.9,93,No
Launceston,23.3,56,Yes
Launceston,25.2,39,No
Launceston,26.5,33,No
Launceston,26.2,52,No
Launceston,23,63,No
Launceston,27.6,50,Yes
Launceston,26.4,35,No
Launceston,20.5,70,No
Launceston,21.7,34,No
Launceston,22.4,29,No
Launceston,21.9,32,No
Launceston,24,53,No
Launceston,29.3,52,No
Launceston,29.4,47,No
Launceston,26.5,46,No
Launceston,21.9,47,No
Launceston,19.2,43,Yes
Launceston,23.1,35,No
Launceston,25.3,30,No
Launceston,21.7,34,No
Launceston,21.2,39,No
Launceston,19.7,45,No
Launceston,21,51,No
Launceston,23.7,35,No
Launceston,24.6,40,No
Launceston,25.6,52,No
Launceston,22.8,21,No
Launceston,26.1,30,No
Launceston,28.9,37,No
Launceston,29,42,No
Launceston,30.7,39,No
Launceston,25.1,33,No
